A	gBand	rBand	iBand	zBand	JBand	HBand	KBand
2199	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.59620
2200	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.59470
2201	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.59450
2202	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.59470
2203	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.59420
2204	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.59330
2205	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.59310
2206	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.59220
2207	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.59150
2208	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.59120
2209	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.59070
2210	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.59020
2211	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.58990
2212	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.58940
2213	0.00000	0.00000	0.00000	0.00000	0.00540	0.00000	0.58900
2214	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.58890
2215	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.58860
2216	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.58820
2217	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.58810
2218	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.58760
2219	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.58700
2220	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.58660
2221	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.58670
2222	0.00000	0.00000	0.00000	0.00000	0.00530	0.00000	0.58660
2223	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.58650
2224	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.58650
2225	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.58680
2226	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.58690
2227	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.58690
2228	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.58700
2229	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.58680
2230	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.58660
2231	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.58660
2232	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.58660
2233	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.58650
2234	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.58650
2235	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.58650
2236	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.58660
2237	0.00000	0.00000	0.00000	0.00000	0.00490	0.00000	0.58710
2238	0.00000	0.00000	0.00000	0.00000	0.00490	0.00000	0.58710
2239	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.58730
2240	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.58750
2241	0.00000	0.00000	0.00000	0.00000	0.00490	0.00000	0.58790
2242	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.58870
2243	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.58930
2244	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.59000
2245	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.59010
2246	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.59060
2247	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.59080
2248	0.00000	0.00000	0.00000	0.00000	0.00470	0.00000	0.59140
2249	0.00000	0.00000	0.00000	0.00000	0.00470	0.00000	0.59190
2250	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.59250
2251	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.59310
2252	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.59320
2253	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.59360
2254	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.59380
2255	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.59390
2256	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.59440
2257	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.59490
2258	0.00000	0.00000	0.00000	0.00000	0.00440	0.00000	0.59540
2259	0.00000	0.00000	0.00000	0.00000	0.00440	0.00000	0.59580
2260	0.00000	0.00000	0.00000	0.00000	0.00440	0.00000	0.59610
2261	0.00000	0.00000	0.00000	0.00000	0.00440	0.00000	0.59630
2262	0.00000	0.00000	0.00000	0.00000	0.00430	0.00000	0.59640
2263	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.59650
2264	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.59650
2265	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.59600
2266	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.59550
2267	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.59490
2268	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.59460
2269	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.59380
2270	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.59260
2271	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.59180
2272	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.59080
2273	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.58940
2274	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.58760
2275	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.58590
2276	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.58390
2277	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.58180
2278	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.57960
2279	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.57720
2280	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.57420
2281	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.57080
2282	0.00000	0.00000	0.00000	0.00000	0.00380	0.00000	0.56750
2283	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.56380
2284	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.55990
2285	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.55560
2286	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.55110
2287	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.54610
2288	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.54090
2289	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.53570
2290	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.53030
2291	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.52460
2292	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.51890
2293	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.51250
2294	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.50610
2295	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.49940
2296	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.49240
2297	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.48490
2298	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.47730
2299	0.00000	0.00000	0.00000	0.00000	0.00350	0.00010	0.46940
2300	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.46120
2301	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.45330
2302	0.00000	0.00000	0.00000	0.00000	0.00350	0.00010	0.44510
2303	0.00000	0.00000	0.00000	0.00000	0.00350	0.00010	0.43650
2304	0.00000	0.00000	0.00000	0.00000	0.00360	0.00010	0.42800
2305	0.00000	0.00000	0.00000	0.00000	0.00350	0.00010	0.41940
2306	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.41070
2307	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.40210
2308	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.39270
2309	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.38390
2310	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.37470
2311	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.36550
2312	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.35630
2313	0.00000	0.00000	0.00000	0.00000	0.00330	0.00010	0.34720
2314	0.00000	0.00000	0.00000	0.00000	0.00330	0.00010	0.33820
2315	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.32940
2316	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.32050
2317	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.31170
2318	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.30300
2319	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.29440
2320	0.00000	0.00000	0.00000	0.00000	0.00340	0.00010	0.28580
2321	0.00000	0.00000	0.00000	0.00000	0.00330	0.00010	0.27770
2322	0.00000	0.00000	0.00000	0.00000	0.00320	0.00010	0.26960
2323	0.00000	0.00000	0.00000	0.00000	0.00320	0.00010	0.26170
2324	0.00000	0.00000	0.00000	0.00000	0.00320	0.00010	0.25370
2325	0.00000	0.00000	0.00000	0.00000	0.00330	0.00010	0.24590
2326	0.00000	0.00000	0.00000	0.00000	0.00330	0.00010	0.23820
2327	0.00000	0.00000	0.00000	0.00000	0.00330	0.00010	0.23090
2328	0.00000	0.00000	0.00000	0.00000	0.00320	0.00010	0.22360
2329	0.00000	0.00000	0.00000	0.00000	0.00320	0.00020	0.21660
2330	0.00000	0.00000	0.00000	0.00000	0.00320	0.00020	0.20970
2331	0.00000	0.00000	0.00000	0.00000	0.00320	0.00020	0.20300
2332	0.00000	0.00000	0.00000	0.00000	0.00330	0.00020	0.19650
2333	0.00000	0.00000	0.00000	0.00000	0.00330	0.00020	0.19000
2334	0.00000	0.00000	0.00000	0.00000	0.00320	0.00020	0.18380
2335	0.00000	0.00000	0.00000	0.00000	0.00310	0.00020	0.17790
2336	0.00000	0.00000	0.00000	0.00000	0.00320	0.00020	0.17220
2337	0.00000	0.00000	0.00000	0.00000	0.00320	0.00020	0.16660
2338	0.00000	0.00000	0.00000	0.00000	0.00310	0.00020	0.16110
2339	0.00000	0.00000	0.00000	0.00000	0.00310	0.00020	0.15560
2340	0.00000	0.00000	0.00000	0.00000	0.00310	0.00020	0.15050
2341	0.00000	0.00000	0.00000	0.00000	0.00320	0.00030	0.14550
2342	0.00000	0.00000	0.00000	0.00000	0.00320	0.00030	0.14080
2343	0.00000	0.00000	0.00000	0.00000	0.00320	0.00030	0.13620
2344	0.00000	0.00000	0.00000	0.00000	0.00310	0.00030	0.13160
2345	0.00000	0.00000	0.00000	0.00000	0.00310	0.00030	0.12740
2346	0.00000	0.00000	0.00000	0.00000	0.00300	0.00030	0.12320
2347	0.00000	0.00000	0.00000	0.00000	0.00300	0.00030	0.11910
2348	0.00000	0.00000	0.00000	0.00000	0.00300	0.00040	0.11490
2349	0.00000	0.00000	0.00000	0.00000	0.00310	0.00040	0.11100
2350	0.00000	0.00000	0.00000	0.00000	0.00310	0.00040	0.10740
2351	0.00000	0.00000	0.00000	0.00000	0.00310	0.00040	0.10380
2352	0.00000	0.00000	0.00000	0.00000	0.00310	0.00040	0.10030
2353	0.00000	0.00000	0.00000	0.00000	0.00320	0.00050	0.09700
2354	0.00000	0.00000	0.00000	0.00000	0.00320	0.00050	0.09380
2355	0.00000	0.00000	0.00000	0.00000	0.00310	0.00050	0.09080
2356	0.00000	0.00000	0.00000	0.00000	0.00300	0.00050	0.08770
2357	0.00000	0.00000	0.00000	0.00000	0.00310	0.00060	0.08480
2358	0.00000	0.00000	0.00000	0.00000	0.00300	0.00060	0.08190
2359	0.00000	0.00000	0.00000	0.00000	0.00300	0.00060	0.07900
2360	0.00000	0.00000	0.00000	0.00000	0.00310	0.00060	0.07640
2361	0.00000	0.00000	0.00000	0.00000	0.00300	0.00070	0.07390
2362	0.00000	0.00000	0.00000	0.00000	0.00300	0.00070	0.07150
2363	0.00000	0.00000	0.00000	0.00000	0.00300	0.00070	0.06940
2364	0.00000	0.00000	0.00000	0.00000	0.00290	0.00080	0.06720
2365	0.00000	0.00000	0.00000	0.00000	0.00290	0.00080	0.06500
2366	0.00000	0.00000	0.00000	0.00000	0.00290	0.00090	0.06300
2367	0.00000	0.00000	0.00000	0.00000	0.00290	0.00090	0.06090
2368	0.00000	0.00000	0.00000	0.00000	0.00290	0.00100	0.05910
2369	0.00000	0.00000	0.00000	0.00000	0.00290	0.00100	0.05730
2370	0.00000	0.00000	0.00000	0.00000	0.00300	0.00110	0.05560
2371	0.00000	0.00000	0.00000	0.00000	0.00300	0.00120	0.05390
2372	0.00000	0.00000	0.00000	0.00000	0.00300	0.00120	0.05220
2373	0.00000	0.00000	0.00000	0.00000	0.00290	0.00130	0.05060
2374	0.00000	0.00000	0.00000	0.00000	0.00280	0.00140	0.04900
2375	0.00000	0.00000	0.00000	0.00000	0.00290	0.00150	0.04730
2376	0.00000	0.00000	0.00000	0.00000	0.00300	0.00160	0.04590
2377	0.00000	0.00000	0.00000	0.00000	0.00290	0.00170	0.04460
2378	0.00000	0.00000	0.00000	0.00000	0.00300	0.00180	0.04330
2379	0.00000	0.00000	0.00000	0.00000	0.00310	0.00190	0.04210
2380	0.00000	0.00000	0.00000	0.00000	0.00300	0.00200	0.04080
2381	0.00000	0.00000	0.00000	0.00000	0.00290	0.00220	0.03950
2382	0.00000	0.00000	0.00000	0.00000	0.00290	0.00230	0.03820
2383	0.00000	0.00000	0.00000	0.00000	0.00290	0.00240	0.03700
2384	0.00000	0.00000	0.00000	0.00000	0.00290	0.00260	0.03600
2385	0.00000	0.00000	0.00000	0.00000	0.00290	0.00280	0.03500
2386	0.00000	0.00000	0.00000	0.00000	0.00290	0.00300	0.03400
2387	0.00000	0.00000	0.00000	0.00000	0.00290	0.00320	0.03300
2388	0.00000	0.00000	0.00000	0.00000	0.00290	0.00340	0.03200
2389	0.00000	0.00000	0.00000	0.00000	0.00290	0.00360	0.03100
2390	0.00000	0.00000	0.00000	0.00000	0.00290	0.00380	0.03000
2391	0.00000	0.00000	0.00000	0.00000	0.00290	0.00400	0.02930
2392	0.00000	0.00000	0.00000	0.00000	0.00290	0.00430	0.02850
2393	0.00000	0.00000	0.00000	0.00000	0.00300	0.00450	0.02780
2394	0.00000	0.00000	0.00000	0.00000	0.00300	0.00480	0.02700
2395	0.00000	0.00000	0.00000	0.00000	0.00290	0.00510	0.02630
2396	0.00000	0.00000	0.00000	0.00000	0.00280	0.00530	0.02550
2397	0.00000	0.00000	0.00000	0.00000	0.00290	0.00560	0.02470
2398	0.00000	0.00000	0.00000	0.00000	0.00290	0.00580	0.02410
2399	0.00000	0.00000	0.00000	0.00000	0.00290	0.00600	0.02350
2400	0.00000	0.00000	0.00000	0.00000	0.00290	0.00630	0.02290
2401	0.00000	0.00000	0.00000	0.00000	0.00290	0.00650	0.02230
2402	0.00000	0.00000	0.00000	0.00000	0.00290	0.00670	0.02160
2403	0.00000	0.00000	0.00000	0.00000	0.00290	0.00690	0.02100
2404	0.00000	0.00000	0.00000	0.00000	0.00290	0.00700	0.02040
2405	0.00000	0.00000	0.00000	0.00000	0.00290	0.00700	0.01990
2406	0.00000	0.00000	0.00000	0.00000	0.00300	0.00700	0.01950
2407	0.00000	0.00000	0.00000	0.00000	0.00300	0.00710	0.01900
2408	0.00000	0.00000	0.00000	0.00000	0.00300	0.00710	0.01840
2409	0.00000	0.00000	0.00000	0.00000	0.00290	0.00710	0.01790
2410	0.00000	0.00000	0.00000	0.00000	0.00290	0.00700	0.01740
2411	0.00000	0.00000	0.00000	0.00000	0.00290	0.00680	0.01700
2412	0.00000	0.00000	0.00000	0.00000	0.00290	0.00670	0.01660
2413	0.00000	0.00000	0.00000	0.00000	0.00290	0.00650	0.01620
2414	0.00000	0.00000	0.00000	0.00000	0.00290	0.00630	0.01580
2415	0.00000	0.00000	0.00000	0.00000	0.00290	0.00620	0.01530
2416	0.00000	0.00000	0.00000	0.00000	0.00290	0.00610	0.01490
2417	0.00000	0.00000	0.00000	0.00000	0.00280	0.00590	0.01460
2418	0.00000	0.00000	0.00000	0.00000	0.00280	0.00570	0.01420
2419	0.00000	0.00000	0.00000	0.00000	0.00290	0.00550	0.01390
2420	0.00000	0.00000	0.00000	0.00000	0.00280	0.00530	0.01350
2421	0.00000	0.00000	0.00000	0.00000	0.00280	0.00500	0.01310
2422	0.00000	0.00000	0.00000	0.00000	0.00280	0.00490	0.01290
2423	0.00000	0.00000	0.00000	0.00000	0.00280	0.00470	0.01260
2424	0.00000	0.00000	0.00000	0.00000	0.00290	0.00450	0.01220
2425	0.00000	0.00000	0.00000	0.00000	0.00280	0.00440	0.01190
2426	0.00000	0.00000	0.00000	0.00000	0.00280	0.00420	0.01170
2427	0.00000	0.00000	0.00000	0.00000	0.00280	0.00410	0.01140
2428	0.00000	0.00000	0.00000	0.00000	0.00290	0.00390	0.01100
2429	0.00000	0.00000	0.00000	0.00000	0.00290	0.00380	0.01080
2430	0.00000	0.00000	0.00000	0.00000	0.00280	0.00360	0.01060
2431	0.00000	0.00000	0.00000	0.00000	0.00280	0.00350	0.01040
2432	0.00000	0.00000	0.00000	0.00000	0.00280	0.00340	0.01010
2433	0.00000	0.00000	0.00000	0.00000	0.00280	0.00330	0.00980
2434	0.00000	0.00000	0.00000	0.00000	0.00280	0.00320	0.00960
2435	0.00000	0.00000	0.00000	0.00000	0.00280	0.00310	0.00940
2436	0.00000	0.00000	0.00000	0.00000	0.00280	0.00300	0.00920
2437	0.00000	0.00000	0.00000	0.00000	0.00280	0.00290	0.00890
2438	0.00000	0.00000	0.00000	0.00000	0.00280	0.00290	0.00870
2439	0.00000	0.00000	0.00000	0.00000	0.00280	0.00280	0.00860
2440	0.00000	0.00000	0.00000	0.00000	0.00280	0.00270	0.00830
2441	0.00000	0.00000	0.00000	0.00000	0.00290	0.00270	0.00820
2442	0.00000	0.00000	0.00000	0.00000	0.00280	0.00260	0.00800
2443	0.00000	0.00000	0.00000	0.00000	0.00280	0.00250	0.00780
2444	0.00000	0.00000	0.00000	0.00000	0.00290	0.00250	0.00760
2445	0.00000	0.00000	0.00000	0.00000	0.00280	0.00240	0.00740
2446	0.00000	0.00000	0.00000	0.00000	0.00270	0.00240	0.00730
2447	0.00000	0.00000	0.00000	0.00000	0.00280	0.00230	0.00710
2448	0.00000	0.00000	0.00000	0.00000	0.00280	0.00230	0.00690
2449	0.00000	0.00000	0.00000	0.00000	0.00270	0.00230	0.00670
2450	0.00000	0.00000	0.00000	0.00000	0.00270	0.00230	0.00670
2451	0.00000	0.00000	0.00000	0.00000	0.00270	0.00220	0.00660
2452	0.00000	0.00000	0.00000	0.00000	0.00280	0.00220	0.00640
2453	0.00000	0.00000	0.00000	0.00000	0.00280	0.00210	0.00620
2454	0.00000	0.00000	0.00000	0.00000	0.00270	0.00210	0.00610
2455	0.00000	0.00000	0.00000	0.00000	0.00270	0.00210	0.00600
2456	0.00000	0.00000	0.00000	0.00000	0.00270	0.00210	0.00580
2457	0.00000	0.00000	0.00000	0.00000	0.00270	0.00210	0.00570
2458	0.00000	0.00000	0.00000	0.00000	0.00270	0.00200	0.00560
2459	0.00000	0.00000	0.00000	0.00000	0.00260	0.00200	0.00550
2460	0.00000	0.00000	0.00000	0.00000	0.00270	0.00200	0.00530
2461	0.00000	0.00000	0.00000	0.00000	0.00280	0.00200	0.00510
2462	0.00000	0.00000	0.00000	0.00000	0.00270	0.00200	0.00510
2463	0.00000	0.00000	0.00000	0.00000	0.00270	0.00200	0.00500
2464	0.00000	0.00000	0.00000	0.00000	0.00270	0.00200	0.00500
2465	0.00000	0.00000	0.00000	0.00000	0.00270	0.00200	0.00490
2466	0.00000	0.00000	0.00000	0.00000	0.00270	0.00200	0.00470
2467	0.00000	0.00000	0.00000	0.00000	0.00270	0.00190	0.00450
2468	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00450
2469	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00450
2470	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00440
2471	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00420
2472	0.00000	0.00000	0.00000	0.00000	0.00270	0.00190	0.00410
2473	0.00000	0.00000	0.00000	0.00000	0.00270	0.00190	0.00400
2474	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00400
2475	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00390
2476	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00380
2477	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00370
2478	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00370
2479	0.00000	0.00000	0.00000	0.00000	0.00260	0.00190	0.00360
2480	0.00000	0.00000	0.00000	0.00000	0.00260	0.00200	0.00350
2481	0.00000	0.00000	0.00000	0.00000	0.00260	0.00200	0.00340
2482	0.00000	0.00000	0.00000	0.00000	0.00250	0.00200	0.00330
2483	0.00000	0.00000	0.00000	0.00000	0.00260	0.00200	0.00330
2484	0.00000	0.00000	0.00000	0.00000	0.00270	0.00200	0.00330
2485	0.00000	0.00000	0.00000	0.00000	0.00260	0.00200	0.00320
2486	0.00000	0.00000	0.00000	0.00000	0.00250	0.00200	0.00310
2487	0.00000	0.00000	0.00000	0.00000	0.00250	0.00200	0.00300
2488	0.00000	0.00000	0.00000	0.00000	0.00260	0.00200	0.00290
2489	0.00000	0.00000	0.00000	0.00000	0.00260	0.00200	0.00280
2490	0.00000	0.00000	0.00000	0.00000	0.00250	0.00200	0.00280
2491	0.00000	0.00000	0.00000	0.00000	0.00250	0.00210	0.00280
2492	0.00000	0.00000	0.00000	0.00000	0.00260	0.00210	0.00270
2493	0.00000	0.00000	0.00000	0.00000	0.00260	0.00210	0.00270
2494	0.00000	0.00000	0.00000	0.00000	0.00250	0.00210	0.00260
2495	0.00000	0.00000	0.00000	0.00000	0.00260	0.00210	0.00260
2496	0.00000	0.00000	0.00000	0.00000	0.00250	0.00210	0.00250
2497	0.00000	0.00000	0.00000	0.00000	0.00250	0.00220	0.00250
2498	0.00000	0.00000	0.00000	0.00000	0.00250	0.00220	0.00250
2499	0.00000	0.00000	0.00000	0.00000	0.00250	0.00220	0.00240
2500	0.00000	0.00000	0.00000	0.00000	0.00250	0.00220	0.00240
